"﻿ID","Name","Tax status"
"4339","Frida Kahlo - duks beli","taxable"
"4347","Glinka - majica bela","taxable"
"4348","Glinka - ženska majica bela","taxable"
"4349","Glinka - duks beli","taxable"
"4350","Glinka - majica crna","taxable"
"4351","Glinka - ženska majica crna","taxable"
"4352","Glinka - duks crni","taxable"
"4359","Hanc C. Andersen - majica bela","taxable"
"4360","Hanc C. Andersen - ženska majica bela","taxable"
"4361","Hanc C. Andersen - duks beli","taxable"
"4362","Hanc C. Andersen - majica crna","taxable"
"4363","Hanc C. Andersen - ženska majica crna","taxable"
"4364","Hanc C. Andersen - duks crni","taxable"
"4371","Ernest Hemingvej - majica bela","taxable"
"4372","Ernest Hemingvej - ženska majica bela","taxable"
"4373","Ernest Hemingvej - duks beli","taxable"
"4374","Ernest Hemingvej - majica crna","taxable"
"4375","Ernest Hemingvej - ženska majica crna","taxable"
"4376","Ernest Hemingvej - duks crni","taxable"
"4383","Homer - majica bela","taxable"
"4384","Homer - ženska majica bela","taxable"
"4386","Homer - duks beli","taxable"
"4387","Homer - majica crna","taxable"
"4388","Homer - ženska majica crna","taxable"
"4389","Homer - duks crni","taxable"
"4396","Johan S. Bah - majica bela","taxable"
"4397","Johan S. Bah - ženska majica bela","taxable"
"4398","Johan S. Bah - duks beli","taxable"
"4399","Johan S. Bah - majica crna","taxable"
"4400","Johan S. Bah - ženska majica crna","taxable"
"4401","Johan S. Bah - duks crni","taxable"
"4408","Johan S. Bah 2 -  majica bela","taxable"
"4409","Johan S. Bah 2 -  ženska majica bela","taxable"
"4410","Johan S. Bah 2 -  duks beli","taxable"
"4411","Johan S. Bah 2 -  majica crna","taxable"
"4412","Johan S. Bah 2 -  ženska majica crna","taxable"
"4413","Johan S. Bah 2 -  duks crni","taxable"
"4420","Johan V. Gete- majica bela","taxable"
"4421","Johan V. Gete - ženska majica bela","taxable"
"4422","Johan V. Gete - duks beli","taxable"
"4423","Johan V. Gete - majica crna","taxable"
"4424","Johan V. Gete - ženska majica crna","taxable"
"4425","Johan V. Gete - duks crni","taxable"
"4432","Franc Kafka - majica bela","taxable"
"4433","Franc Kafka - ženska majica bela","taxable"
"4434","Franc Kafka - duks beli","taxable"
"4435","Franc Kafka - majica crna","taxable"
"4436","Franc Kafka - ženska majica crna","taxable"
"4437","Franc Kafka - duks crni","taxable"
"4444","Migel de Servantes - majica bela","taxable"
"4445","Migel de Servantes - ženska majica bela","taxable"
"4446","Migel de Servantes - duks beli","taxable"
"4447","Migel de Servantes - majica crna","taxable"
"4448","Migel de Servantes - ženska majica crna","taxable"
"4449","Migel de Servantes - duks crni","taxable"
"4456","Mikelandjelo - majica bela","taxable"
"4457","Mikelandjelo - ženska majica bela","taxable"
"4458","Mikelandjelo - duks beli","taxable"
"4460","Mikelandjelo - majica crna","taxable"
"4461","Mikelandjelo - ženska majica crna","taxable"
"4462","Mikelandjelo - duks crni","taxable"
"4469","Mocart - majica bela","taxable"
"4470","Mocart - ženska majica bela","taxable"
"4471","Mocart - duks beli","taxable"
"4472","Mocart - majica crna","taxable"
"4473","Mocart - ženska majica crna","taxable"
"4474","Mocart - duks crni","taxable"
"4481","Mona Liza - majica bela","taxable"
"4482","Mona Liza - ženska majica bela","taxable"
"4484","Mona Liza - duks beli","taxable"
"4486","Mona Liza - majica crna","taxable"
"4487","Mona Liza - ženska majica crna","taxable"
"4488","Mona Liza - duks crni","taxable"
"4497","Mona Liza (sa maskom) - majica bela","taxable"
"4498","Mona Liza (sa maskom) - ženska majica bela","taxable"
"4499","Mona Liza (sa maskom) - duks beli","taxable"
"4500","Mona Liza (sa maskom) - majica crna","taxable"
"4501","Mona Liza (sa maskom) - ženska majica crna","taxable"
"4502","Mona Liza (sa maskom) - duks crni","taxable"
"4509","Munk (Vrisak) - majica bela","taxable"
"4510","Munk (Vrisak) - ženska majica bela","taxable"
"4511","Munk (Vrisak) - duks beli","taxable"
"4512","Munk (Vrisak) - majica crna","taxable"
"4513","Munk (Vrisak) - ženska majica crna","taxable"
"4514","Munk (Vrisak) - duks crni","taxable"
"4521","Modest Musorgski - majica bela","taxable"
"4522","Modest Musorgski - ženska majica bela","taxable"
"4523","Modest Musorgski - duks beli","taxable"
"4524","Modest Musorgski - majica crna","taxable"
"4525","Modest Musorgski - ženska majica crna","taxable"
"4526","Modest Musorgski - duks crni","taxable"
"4533","Najveći svetski književnici - majica bela","taxable"
"4534","Najveći svetski književnici - ženska majica bela","taxable"
"4535","Najveći svetski književnici - duks beli","taxable"
"4537","Najveći svetski književnici - majica crna","taxable"
"4538","Najveći svetski književnici - ženska majica crna","taxable"
"4539","Najveći svetski književnici - duks crni","taxable"
"4546","Onore de Balzak - majica bela","taxable"
"4547","Onore de Balzak - ženska majica bela","taxable"
"4549","Onore de Balzak - duks beli","taxable"
"4550","Onore de Balzak - majica crna","taxable"
"4551","Onore de Balzak - ženska majica crna","taxable"
"4552","Onore de Balzak - duks crni","taxable"
"4559","Džordž Orvel - majica bela","taxable"
"4560","Džordž Orvel - ženska majica bela","taxable"
"4561","Džordž Orvel - duks beli","taxable"
"4562","Džordž Orvel - majica crna","taxable"
"4563","Džordž Orvel - ženska majica crna","taxable"
"4564","Džordž Orvel - duks crni","taxable"
"4571","Nikolo Paganini - majica bela","taxable"
"4572","Nikolo Paganini - ženska majica bela","taxable"
"4573","Nikolo Paganini - duks beli","taxable"
"4574","Nikolo Paganini - majica crna","taxable"
"4575","Nikolo Paganini - ženska majica crna","taxable"
"4576","Nikolo Paganini - duks crni","taxable"
"4583","Pablo Pikaso -  majica bela","taxable"
"4584","Pablo Pikaso -  ženska majica bela","taxable"
"4586","Pablo Pikaso -  duks beli","taxable"
"4587","Pablo Pikaso -  majica crna","taxable"
"4588","Pablo Pikaso -  ženska majica crna","taxable"
"4589","Pablo Pikaso -  duks crni","taxable"
"4596","Djakomo Pučini - majica bela","taxable"
"4597","Djakomo Pučini - ženska majica bela","taxable"
"4598","Djakomo Pučini - duks beli","taxable"
"4599","Djakomo Pučini - majica crna","taxable"
"4600","Djakomo Pučini - ženska majica crna","taxable"
"4601","Djakomo Pučini - duks crni","taxable"
"4609","Aleksandar Puškin - majica bela","taxable"
"4610","Aleksandar Puškin - ženska majica bela","taxable"
"4611","Aleksandar Puškin - duks beli","taxable"
"4612","Aleksandar Puškin - majica crna","taxable"
"4613","Aleksandar Puškin - ženska majica crna","taxable"
"4614","Aleksandar Puškin - duks crni","taxable"
"4621","Rafaelo Santi - majica bela","taxable"
"4622","Rafaelo Santi - ženska majica bela","taxable"
"4623","Rafaelo Santi - duks beli","taxable"
"4624","Rafaelo Santi - majica crna","taxable"
"4625","Rafaelo Santi - ženska majica crna","taxable"
"4626","Rafaelo Santi - duks crni","taxable"
"4633","Sergej Rahmanjinov - majica bela","taxable"
"4634","Sergej Rahmanjinov - ženska majica bela","taxable"
"4635","Sergej Rahmanjinov - duks beli","taxable"
"4636","Sergej Rahmanjinov - majica crna","taxable"
"4637","Sergej Rahmanjinov - ženska majica crna","taxable"
"4638","Sergej Rahmanjinov - duks crni","taxable"
"4645","Rembrant - majica bela","taxable"
"4646","Rembrant - ženska majica bela","taxable"
"4647","Rembrant - duks beli","taxable"
"4648","Rembrant - majica crna","taxable"
"4649","Rembrant - ženska majica crna","taxable"
"4650","Rembrant - duks crni","taxable"
"4657","Djoakino Rosini - majica bela","taxable"
"4658","Djoakino Rosini - ženska majica bela","taxable"
"4659","Djoakino Rosini - duks beli","taxable"
"4660","Djoakino Rosini - majica crna","taxable"
"4661","Djoakino Rosini - ženska majica crna","taxable"
"4662","Djoakino Rosini - duks crni","taxable"
"4669","Salvador Dali - majica bela","taxable"
"4670","Salvador Dali - ženska majica bela","taxable"
"4671","Salvador Dali - duks beli","taxable"
"4672","Salvador Dali - majica crna","taxable"
"4673","Salvador Dali - ženska majica crna","taxable"
"4674","Salvador Dali - duks crni","taxable"
"4678","Svi kompozitori - majica crna","taxable"
"4679","Svi kompozitori - ženska majica crna","taxable"
"4680","Svi kompozitori - duks crni","taxable"
"4687","Vilijam Šekspir - majica bela","taxable"
"4688","Vilijam Šekspir - ženska majica bela","taxable"
"4689","Vilijam Šekspir - duks beli","taxable"
"4690","Vilijam Šekspir - majica crna","taxable"
"4691","Vilijam Šekspir - ženska majica crna","taxable"
"4692","Vilijam Šekspir - duks crni","taxable"
"4699","Bedžih Smetana - majica bela","taxable"
"4700","Bedžih Smetana - ženska majica bela","taxable"
"4701","Bedžih Smetana - duks beli","taxable"
"4702","Bedžih Smetana - majica crna","taxable"
"4703","Bedžih Smetana - ženska majica crna","taxable"
"4704","Bedžih Smetana - duks crni","taxable"
"4712","Johan Štraus - majica bela","taxable"
"4713","Johan Štraus - ženska majica bela","taxable"
"4714","Johan Štraus - duks beli","taxable"
"4715","Johan Štraus - majica crna","taxable"
"4716","Johan Štraus - ženska majica crna","taxable"
"4717","Johan Štraus - duks crni","taxable"
"4724","Franc Šubert - majica bela","taxable"
"4725","Franc Šubert - ženska majica bela","taxable"
"4726","Franc Šubert - duks beli","taxable"
"4727","Franc Šubert - majica crna","taxable"
"4728","Franc Šubert - ženska majica crna","taxable"
"4729","Franc Šubert - duks crni","taxable"
"4733","Svi kompozitori 2 - majica bela","taxable"
"4734","Svi kompozitori 2 - ženska majica bela","taxable"
"4735","Svi kompozitori 2 - duks beli","taxable"
"4742","Tolstoj - majica bela","taxable"
"4743","Tolstoj - ženska majica bela","taxable"
"4744","Tolstoj - duks beli","taxable"
"4745","Tolstoj - majica crna","taxable"
"4746","Tolstoj - ženska majica crna","taxable"
"4747","Tolstoj - duks crni","taxable"
"4752","Vagner - majica bela","taxable"
"4753","Vagner - ženska majica bela","taxable"
"4754","Vagner - duks beli","taxable"
"4755","Vagner - ženska majica crna","taxable"
"4762","Van Gog - majica bela","taxable"
"4763","Van Gog - ženska majica bela","taxable"
"4764","Van Gog - duks beli","taxable"
"4765","Van Gog - majica crna","taxable"
"4766","Van Gog - ženska majica crna","taxable"
"4767","Van Gog - duks crni","taxable"
"4774","Johanes Vermer - majica bela","taxable"
"4775","Johanes Vermer - ženska majica bela","taxable"
"4776","Johanes Vermer - duks beli","taxable"
"4778","Johanes Vermer - majica crna","taxable"
"4779","Johanes Vermer - ženska majica crna","taxable"
"4780","Johanes Vermer - duks crni","taxable"
"4794","Žil Vern - majica bela","taxable"
"4801","Žil Vern - ženska majica bela","taxable"
"4802","Žil Vern - duks beli","taxable"
"4803","Žil Vern - majica crna","taxable"
"4804","Žil Vern - ženska majica crna","taxable"
"4805","Žil Vern - duks crni","taxable"
"4818","Antonio Vivaldi - majica bela","taxable"
"4819","Antonio Vivaldi - ženska majica bela","taxable"
"4820","Antonio Vivaldi - duks beli","taxable"
"4821","Antonio Vivaldi - majica crna","taxable"
"4822","Antonio Vivaldi - ženska majica crna","taxable"
"4823","Antonio Vivaldi - duks crni","taxable"
"4842","Žak Prever - majica bela","taxable"
"4843","Žak Prever - ženska majica bela","taxable"
"4845","Žak Prever - duks beli","taxable"
"4846","Žak Prever - majica crna","taxable"
"4847","Žak Prever - ženska majica crna","taxable"
"4848","Žak Prever - duks crni","taxable"
"4867","A nightmare on Evergreen Terrace (Simpsons) - majica bela","taxable"
"4869","A nightmare on Evergreen Terrace (Simpsons) - ženska majica bela","taxable"
"4870","A nightmare on Evergreen Terrace (Simpsons) - duks beli","taxable"
"4871","A nightmare on Evergreen Terrace (Simpsons) - majica crna","taxable"
"4872","A nightmare on Evergreen Terrace (Simpsons) - ženska majica crna","taxable"
"4873","A nightmare on Evergreen Terrace (Simpsons) - duks crni","taxable"
"4886","Alisa sa policijom - majica bela","taxable"
"4887","Alisa sa policijom - ženska majica bela","taxable"
"4888","Alisa sa policijom - duks beli","taxable"
"4905","Alisa u zemlji čuda - majica bela","taxable"
"4906","Alisa u zemlji čuda - ženska majica bela","taxable"
"4907","Alisa u zemlji čuda - duks beli","taxable"
"4908","Paja Patak (Don the Uncle) - majica crna","taxable"
"4909","Paja Patak (Don the Uncle) - ženska majica crna","taxable"
"4910","Paja Patak (Don the Uncle) - duks crni","taxable"
"4917","Betty Boop - majica bela","taxable"
"4918","Betty Boop - ženska majica bela","taxable"
"4919","Betty Boop - duks beli","taxable"
"4920","Betty Boop - majica crna","taxable"
"4921","Betty Boop - ženska majica crna","taxable"
"4922","Betty Boop - duks crni","taxable"
"4929","Brian (Pas, Family Guy) - majica bela","taxable"
"4930","Brian (Pas, Family Guy) - ženska majica bela","taxable"
"4931","Brian (Pas, Family Guy) - duks beli","taxable"
"4932","Brian (Pas, Family Guy) - majica crna","taxable"
"4933","Brian (Pas, Family Guy) - ženska majica crna","taxable"
"4934","Brian (Pas, Family Guy) - duks crni","taxable"
"4941","Crveni super heroj - majica bela","taxable"
"4942","Crveni super heroj - ženska majica bela","taxable"
"4943","Crveni super heroj - duks beli","taxable"
"4944","Crveni super heroj - majica crna","taxable"
"4945","Crveni super heroj - ženska majica crna","taxable"
"4946","Crveni super heroj - duks crni","taxable"
"4950","Crvenkapa - majica bela","taxable"
"4951","Crvenkapa - ženska majica bela","taxable"
"4952","Crvenkapa - duks beli","taxable"
"4959","Dragon Ball - majica bela","taxable"
"4961","Dragon Ball - ženska majica bela","taxable"
"4962","Dragon Ball - duks beli","taxable"
"4963","Dragon Ball - majica crna","taxable"
"4964","Dragon Ball - ženska majica crna","taxable"
"4965","Dragon Ball - duks crni","taxable"
"4973","Džeri (Tom i Džeri) - majica bela","taxable"
"4974","Džeri (Tom i Džeri) - ženska majica bela","taxable"
"4975","Džeri (Tom i Džeri) - duks beli","taxable"
"4977","Džeri (Tom i Džeri) - majica crna","taxable"
"4978","Džeri (Tom i Džeri) - ženska majica crna","taxable"
"4979","Džeri (Tom i Džeri) - duks crni","taxable"
"4983","Family Guy - majica crna","taxable"
"4984","Family Guy - ženska majica crna","taxable"
"4985","Family Guy - duks crni","taxable"
"4992","Homer (Fat and happy) - majica bela","taxable"
"4993","Homer (Fat and happy) - ženska majica bela","taxable"
"4994","Homer (Fat and happy) - duks beli","taxable"
"4995","Homer (Fat and happy) - majica crna","taxable"
"4996","Homer (Fat and happy) - ženska majica crna","taxable"
"4997","Homer (Fat and happy) - duks crni","taxable"
"5001","Frozen (Elza sa puškom i maskom) - majica bela","taxable"
"5002","Frozen (Elza sa puškom i maskom) - ženska majica bela","taxable"
"5003","Frozen (Elza sa puškom i maskom) - duks beli","taxable"
"5010","Garfild - majica bela","taxable"
"5011","Garfild - ženska majica bela","taxable"
"5012","Garfild - duks beli","taxable"
"5013","Garfild - majica crna","taxable"
"5014","Garfild - ženska majica crna","taxable"
"5015","Garfild - duks crni","taxable"
"5034","Gargamel (Štrumfovi) - majica bela","taxable"
"5035","Gargamel (Štrumfovi) - ženska majica bela","taxable"
"5036","Gargamel (Štrumfovi) - duks beli","taxable"
"5037","Gargamel (Štrumfovi) - majica crna","taxable"
"5038","Gargamel (Štrumfovi) - ženska majica crna","taxable"
"5039","Gargamel (Štrumfovi) - duks crni","taxable"
"5046","Gingerbread Man - majica bela","taxable"
"5047","Gingerbread Man - ženska majica bela","taxable"
"5048","Gingerbread Man - duks beli","taxable"
"5049","Gingerbread Man - majica crna","taxable"
"5050","Gingerbread Man - ženska majica crna","taxable"
"5051","Gingerbread Man - duks crni","taxable"
"5055","Goku (Dragon Ball) - majica crna","taxable"
"5056","Goku (Dragon Ball) - ženska majica crna","taxable"
"5057","Goku (Dragon Ball) - duks crni","taxable"
"5061","Goku 2 - majica bela","taxable"
"5062","Goku 2 - ženska majica bela","taxable"
"5063","Goku 2 - duks beli","taxable"
"5067","Goku 3 - majica crna","taxable"
"5068","Goku 3 - ženska majica crna","taxable"
"5069","Goku 3 - duks crni","taxable"
"5073","Goku (mali, pecanje) - majica bela","taxable"
"5074","Goku (mali, pecanje) - ženska majica bela","taxable"
